Entity,Label,Source_URL
August 1967,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Malaysia,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Thailand,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Indonesia,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Singapore,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Philippines,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Vietnam,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Brunei,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Cambodia,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Laos,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Myanmar,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1991,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Commonwealth of Independent States,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1981,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Cooperation Council for the Arab States,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
the Gulf Cooperation Council,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
GCC,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Yemen,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
2011,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Organisation of Islamic Cooperation,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Kaaba,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
The Organisation of Islamic Cooperation,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1960,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Organization of the Petroleum Exporting Countries,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
OPEC,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1965,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Vienna,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Austria,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
September 1960,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Baghdad,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Iraq,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
2024,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Organization of Turkic States,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Kazakhstan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Kyrgyzstan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Azerbaijan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
2001,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
2021,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Afghanistan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Islamic Emirate of Afghanistan,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1918,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1920 1991,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
the First Republic of Armenia,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Rubenid Dynasty,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Armenia,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Armenia,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Democratic Republic of Azerbaijan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Azerbaijan,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Turkic,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
2002,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
February 2002,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Bahrain,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1972,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
January 1972,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Bangladesh,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1969,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Bhutan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1959,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
September 1959,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Brunei,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
red.,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1970 1993,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Flag of Cambodia See,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1993,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
"between 1948 and 1970,[citation",DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Angkor Wat,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
1949,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
China See,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
September 1949,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
China,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
canton,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
| ||,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
"August 16, 1960",DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Güney,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
1984,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
October 1984,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Egypt,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Saladin,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
2004,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Georgia,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
the 14th century,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1947,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
July 1947,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
India,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
August 1945,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1980,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Iran See,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
July 1980,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Iran,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Kufic,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
white.,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
2008,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
January 2008,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1948,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Israel,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
October 1948,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
David,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
1870,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Japan See,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
"February 27, 1870",DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
"August 13, 1999",DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1928,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Jordan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
April 1928,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
chevron,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Pan-Arab,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1992,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
"June 4, 1992",DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1961,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Kuwait,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
2023,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Kyrgyzstan See,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Manas,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Kyrgyz,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Mongols,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
1946 1975,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1943,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Lebanon,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1950,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Malaysia See,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
"May 26, 1950",DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Islam,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Mongolia,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Soyombo,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
2010,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1962,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Nepal,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
pentagon,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1995,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Oman,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
National,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Pakistan See,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1988,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
United Nations,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Palestine,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1898,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Mindanao,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1896,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Manila,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Bulacan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Pampanga,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Nueva Ecija,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Bataan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Laguna,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Batangas,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1971,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Qatar,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1883,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Russia See,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Russian Federation,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
"August 22, 1991",DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Soviet Union,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Pan-Slavic,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1973,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Saudi Arabia,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1920 1949,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Syria,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Assad,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
March 13,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Tajikistan See,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1917,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
List of Thai,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1975 2002,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Timor-Leste,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
May 2002,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
November 1975,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
East Timor,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1844,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Turkey,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Albayrak,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
1936,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Turkmenistan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
the United Arab Emirates,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Uzbekistan See,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1945,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1990,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Turkish Republic of Northern Cyprus,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Autonomous Republic of Nakhichevan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
7 March 1984,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1974,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Republic of China,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
25 October 1945,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Taiwan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Surrender of Japan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1916,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Tibet,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Akrotiri,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Dhekelia,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
The Union Flag,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Australia,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Hong Kong,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Macau,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
CCP Central Committee General Office,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
General Office,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
the State Council,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1999,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Autonomous Regions,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Adjara,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
1921,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Kurdistan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Japan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Tokyo,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Aichi,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
JP-23,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Akita,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Chiba,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Fukui,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Fukuoka,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Fukushima,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Gifu,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Gunma,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Hiroshima,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
JP-34,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Hokkaido,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Hyōgo,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
JP-08,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Ishikawa,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Iwate,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Kagawa,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Kagoshima,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Kanagawa,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Karafuto,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Kōchi,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Kumamoto,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Kyoto,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Miyagi,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Miyazaki,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
JP-45,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Nagano,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Nagasaki,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Nara,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Niigata,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Ōita,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Okayama,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Okinawa,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Ōsaka,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
JP-41,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Saitama,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Shiga,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Shimane,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Shizuoka,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Tokushima,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Toyama,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
JP-16,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Wakayama,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Yamagata,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Yamaguchi,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
JP-35,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Yamanashi,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
JP-19,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Korea,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
2019,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Bangsamoro,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
2000,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Altai Republic,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Republic of Buryatia,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
2005,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Kamchatka Krai,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
1994,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
2003,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Republic of Khakassia,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
2009,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
2014,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Yamalo-Nenets Autonomous Okrug,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Zabaykalsky Krai,PERSON,https://en.wikipedia.org/wiki/Flags_of_Asia
Abu Dhabi,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
United Arab Emirates,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Almaty,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Baku,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Bangkok,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Busan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
South Korea,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Chelyabinsk,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Russia,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Daegu,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Davao City,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Delhi,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Dubai,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Incheon,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Jakarta,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Kaohsiung,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Kawasaki,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Kobe,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Krasnoyarsk,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Kuala Lumpur,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Nagoya,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
New Taipei City,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Novosibirsk,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Omsk,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
Osaka,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Quezon City,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Sapporo,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Seoul,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Surabaya,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Taichung,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Tainan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Taipei,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Taoyuan,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Yangon,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Yekaterinburg,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Yokohama,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Amman,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Kuwait City,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
Tehran,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1963,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
2013,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1962 1962,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1967,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Federation of Arab Emirates,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
the Federation of South Arabia,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1922,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
Artsakh,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1920,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1368,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1906,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Bruneian Empire,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1795 - 1920,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
British Ceylon,ORG,https://en.wikipedia.org/wiki/Flags_of_Asia
1398,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
1489,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
the Kingdom of Cyprus,GPE,https://en.wikipedia.org/wiki/Flags_of_Asia
1881,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
2006,DATE,https://en.wikipedia.org/wiki/Flags_of_Asia
